contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
11.525957829259621,0.0487374778620738,0.518207490955583,0.9943475044477068,5.238525390625,2.2431787167354034,CGA
9.372869109019629,0.05345630188695491,0.5562717197082295,0.9948822748456507,5.31134033203125,2.157959763800503,CGA
8.46926973541463,0.05325646183195376,0.5470444525747598,0.9955510983196629,5.31396484375,2.1927526896891583,CGA
7.556838855865344,0.05527988713046252,0.5713396913008753,0.995307323443865,5.37713623046875,2.1714629109943537,CGA
9.021855770274215,0.05341260667227508,0.558771672526976,0.9950299476982625,5.3037109375,2.16239407671344,CGA
8.082193879231626,0.05297304542194665,0.5568571131293895,0.9958697751560868,5.30853271484375,2.1582215726935674,CGA
7.913053908139201,0.054350024028918434,0.5551088064691504,0.9951225270203959,5.31475830078125,2.1931260163994337,CGA
7.883139090497052,0.05434626473424966,0.5600598381731032,0.9953576828285997,5.318359375,2.1783211093006027,CGA
9.15190369443254,0.04794511876068668,0.5253843631639794,0.994924718168532,5.21966552734375,2.168506039377235,CGA
7.749168931931756,0.05123728930776051,0.5339605248352971,0.9963725208101362,5.2637939453125,2.1967977983684492,CGA
6.62857832746927,0.05746286107417798,0.5853330803572305,0.9940462012930714,5.40362548828125,2.1810147259340025,CGA
6.62857832746927,0.05746286107417798,0.5853330803572305,0.9940462012930714,5.40362548828125,2.1810147259340025,CGA
7.165291240738842,0.056459461673427754,0.5769394973104451,0.9936649387542065,5.4036865234375,2.2092945714175247,CGA
7.165291240738842,0.056459461673427754,0.5769394973104451,0.9936649387542065,5.4036865234375,2.2092945714175247,CGA
5.900596242598825,0.057492139418520334,0.5881003759612093,0.9944666628826795,5.40850830078125,2.187846707218439,CGA
5.900596242598825,0.057492139418520334,0.5881003759612093,0.9944666628826795,5.40850830078125,2.187846707218439,CGA
6.561657549096449,0.05685091015757741,0.579407132923142,0.9938417121185156,5.40447998046875,2.210295721361454,CGA
6.561657549096449,0.05685091015757741,0.579407132923142,0.9938417121185156,5.40447998046875,2.210295721361454,CGA
9.210048185721517,0.054608630771793475,0.5678427097203543,0.9927997797760061,5.3724365234375,2.220803851524778,CGA
14.137810533433836,0.04475431412763514,0.4963147074439529,0.9918857239429029,5.1695556640625,2.215983287723945,CGA
9.210048185721517,0.054608630771793475,0.5678427097203543,0.9927997797760061,5.3724365234375,2.220803851524778,CGA
7.104546740343591,0.05675460680437237,0.574423794932464,0.9936993832779952,5.40277099609375,2.22206390663599,CGA
6.827712796050708,0.0575010636889171,0.5794183920382306,0.9941391757330635,5.397705078125,2.2401116494682998,CGA
7.262794064650743,0.055537221543104906,0.5614904918997675,0.9938395007176244,5.3797607421875,2.2403101987237615,CGA
8.630898730547601,0.0572952557297212,0.579267097838867,0.9926864383864638,5.398681640625,2.226875135992936,CGA
9.368026681366013,0.05557593689761592,0.5596480386559505,0.9921555696347947,5.36474609375,2.2440551529054753,CGA
6.898448640647395,0.056419615816480674,0.5739922473818377,0.9939987392512186,5.41412353515625,2.2316577092429384,CGA
8.977706717132328,0.05546614230013074,0.5690620192460693,0.9924825504005561,5.39453125,2.230927054491235,CGA
9.766306516988186,0.053224742100944564,0.5467009577768467,0.9915743336700736,5.3248291015625,2.247139831422513,CGA
9.007181842488805,0.05390745095490425,0.5583454105130781,0.9929483000016545,5.3497314453125,2.224218047757937,CGA
10.087662726106851,0.050097237560891836,0.5281087763941037,0.9941817884686633,5.231689453125,2.1866140342572207,CGA
8.501270518166166,0.05375031013608723,0.5541056586724786,0.9926596550985283,5.34613037109375,2.240949879819438,CGA
10.183408112910113,0.055401560656512305,0.567576917455958,0.991616410706243,5.38848876953125,2.2437014295254047,CGA
7.279311648467157,0.0506634176883813,0.5465862433044214,0.9951791333020662,5.31842041015625,2.229258246393781,CGA
